분류코드,카테고리
4313,스포츠/레저>낚시>낚시공구>플라이어/니퍼
4314,스포츠/레저>낚시>낚시공구>가위/라인커터/핀온릴
4315,스포츠/레저>낚시>낚시공구>포셉/바늘빼기
4316,스포츠/레저>낚시>낚시공구>립그립/고기집게
4317,스포츠/레저>낚시>낚시공구>도래
4318,스포츠/레저>낚시>낚시공구>낚시칼
4319,스포츠/레저>낚시>낚시공구>기타낚시공구
4320,패션잡화>여행용가방/소품>캐리어커버
4321,패션잡화>신발용품>슈즈커버
4322,패션잡화>주얼리>주얼리소품>기타주얼리소품
4323,패션잡화>순금>실버바
4324,패션잡화>시계>시계소품>보호필름
4325,스포츠/레저>낚시>낚시의류/잡화>모자
4326,스포츠/레저>낚시>낚시의류/잡화>힙커버/힙가드
4327,스포츠/레저>낚시>낚시용품>기포기
4328,스포츠/레저>낚시>낚시용품>어군탐지기
4329,생활/건강>반려동물>고양이 장난감>레이저포인터
4331,식품>전통주>과실주>와인
4332,식품>전통주>과실주>복분자주
4333,식품>전통주>과실주>과일주
4334,식품>전통주>전통주선물세트
4336,식품>다이어트식품>곤약>곤약쌀
4337,식품>다이어트식품>곤약>곤약젤리
4338,생활/건강>생활용품>해충퇴치용품>방충제
4339,식품>다이어트식품>곤약>기타곤약가공품
4340,생활/건강>건강관리용품>소음방지귀마개
4341,디지털/가전>주방가전>식기세척/건조기>업소용식기세척기
4342,디지털/가전>주방가전>업소용튀김기
4343,디지털/가전>주방가전>커피머신>업소용에스프레소머신
4344,디지털/가전>생활가전>전화기>사무용전화기
4345,디지털/가전>생활가전>업소용자외선소독기
4346,디지털/가전>주방가전>업소용음식물처리기
4347,디지털/가전>주방가전>업소용믹서기
4348,디지털/가전>주방가전>업소용빙수기
4349,디지털/가전>주방가전>식기세척/건조기>업소용식기건조기
4350,디지털/가전>주방가전>업소용진공포장기
4351,디지털/가전>주방가전>업소용거품/반죽기
4352,디지털/가전>계절가전>업소용냉온풍기
4353,디지털/가전>음향가전>마이크>전문가용마이크
4354,출산/육아>출산/돌기념품>유치보관함
4355,출산/육아>출산/돌기념품>성장카드
4357,출산/육아>출산/돌기념품>셀프촬영>촬영의상
4358,출산/육아>출산/돌기념품>셀프촬영>촬영소품
4360,출산/육아>출산/돌기념품>돌잔치용품>상대여
4361,출산/육아>출산/돌기념품>돌잔치용품>돌잔치소품
4362,출산/육아>출산/돌기념품>돌잔치용품>행사용스티커
4363,출산/육아>출산/돌기념품>돌잔치용품>답례품
4364,출산/육아>완구/매트>미술놀이>종이접기
4365,출산/육아>완구/매트>미술놀이>오리기
4367,식품>건강식품>건강즙/과일즙>양배추즙
4368,식품>건강식품>건강즙/과일즙>양파즙
4369,식품>건강식품>건강즙/과일즙>호박즙
4370,식품>건강식품>건강즙/과일즙>비트즙
4371,식품>건강식품>건강즙/과일즙>칡즙
4372,식품>건강식품>건강즙/과일즙>토마토즙
4373,식품>건강식품>건강즙/과일즙>기타건강즙/과일즙
4374,스포츠/레저>수영>여성수영복>모노키니
4375,생활/건강>수집품>모형/프라모델/피규어>피규어
4376,생활/건강>수집품>모형/프라모델/피규어>보관용품
4377,식품>건강식품>영양제>프로바이오틱스
4378,식품>건강식품>영양제>밀크씨슬
4379,식품>건강식품>영양제>폴리코사놀
4380,식품>건강식품>영양제>보스웰리아
4381,식품>건강식품>영양제>셀레늄
4382,식품>건강식품>영양제>칼륨
4383,식품>건강식품>영양제>MSM
4384,식품>다이어트식품>콜라겐
4385,식품>다이어트식품>와일드망고
4386,식품>다이어트식품>잔티젠
4387,식품>다이어트식품>카테킨
4388,식품>다이어트식품>히알루론산
4389,식품>건강식품>비타민제>비타민D
4390,식품>건강식품>비타민제>비타민E
4391,식품>건강식품>비타민제>비오틴
4392,디지털/가전>생활가전>의류관리기
4393,가구/인테리어>침구단품>토퍼
4394,가구/인테리어>침구단품>토퍼커버
4395,스포츠/레저>낚시>낚싯대>바다루어낚싯대
4396,스포츠/레저>낚시>낚싯대>바다원투낚싯대
4397,스포츠/레저>낚시>낚싯대>바다선상낚싯대
4398,가구/인테리어>침실가구>침대>모션베드
4399,디지털/가전>생활가전>전신건조기
4400,디지털/가전>영상가전>사이니지
4401,디지털/가전>주방가전>에어프라이어
4402,디지털/가전>카메라/캠코더용품>액션캠
4403,식품>수산물>해산물/어패류>대게/홍게
4404,식품>수산물>해산물/어패류>가리비
4405,스포츠/레저>낚시>낚시공구>바늘결속기
4407,생활/건강>수집품>아이돌굿즈>포토/브로마이드
4408,생활/건강>수집품>아이돌굿즈>스티커
4409,생활/건강>수집품>아이돌굿즈>문구사무용품
4410,생활/건강>수집품>아이돌굿즈>텀블러/물병
4411,생활/건강>수집품>아이돌굿즈>응원봉
4412,생활/건강>수집품>아이돌굿즈>휴대폰용품
4413,생활/건강>수집품>아이돌굿즈>기타굿즈
4414,출산/육아>스킨/바디용품>어린이네일케어
4415,디지털/가전>주방가전>하이브리드
4417,출산/육아>유아동잡화>헤어액세서리>헤어밴드
4418,출산/육아>유아동잡화>헤어액세서리>헤어핀
4419,출산/육아>유아동잡화>헤어액세서리>헤어끈
4420,출산/육아>유아동의류>셔츠/남방
4421,출산/육아>유아동의류>청바지
4422,출산/육아>유아동의류>레깅스
4423,출산/육아>유아동의류>점프슈트
4424,출산/육아>유아동의류>교복
4425,출산/육아>유아동의류>한복
4426,출산/육아>유아동의류>스키복
4427,출산/육아>유아동의류>발레복/댄스복
4428,출산/육아>유아동의류>코스튬의상
4429,출산/육아>유아동의류>공주드레스
4430,출산/육아>유아동의류>패밀리룩
4431,출산/육아>유아동의류>레인코트
4432,출산/육아>유아동잡화>타이즈
4434,출산/육아>유아동 주얼리>목걸이
4435,출산/육아>유아동 주얼리>귀걸이
4436,출산/육아>유아동 주얼리>팔찌
4437,출산/육아>유아동 주얼리>펜던트
4438,출산/육아>유아동 주얼리>순금돌반지
4439,출산/육아>유아동 주얼리>순금주얼리
4440,출산/육아>유아동 주얼리>주얼리세트
4442,출산/육아>유아동언더웨어/잠옷>잠옷/홈웨어
4443,출산/육아>유아동언더웨어/잠옷>수면조끼
4444,출산/육아>유아동언더웨어/잠옷>내의/내복
4445,출산/육아>유아동언더웨어/잠옷>러닝
4446,출산/육아>유아동언더웨어/잠옷>팬티
4447,출산/육아>유아동언더웨어/잠옷>브라
4448,출산/육아>유아동언더웨어/잠옷>러닝팬티세트
4449,출산/육아>유아동언더웨어/잠옷>브라팬티세트
4450,출산/육아>유아동언더웨어/잠옷>속치마/속바지
4451,출산/육아>유아동언더웨어/잠옷>배변훈련팬티
4452,가구/인테리어>DIY자재/용품>타일>도기질타일
4453,스포츠/레저>자전거>자전거용품>바테이프
4454,스포츠/레저>권투>핸드랩
4455,생활/건강>반려동물>패션용품>플리스
4456,생활/건강>반려동물>패션용품>재킷/점퍼
4457,생활/건강>반려동물>패션용품>베스트/조끼
4458,생활/건강>반려동물>패션용품>원피스/드레스
4459,생활/건강>반려동물>패션용품>팬츠/스커트
4460,생활/건강>반려동물>패션용품>셔츠/블라우스
4461,생활/건강>반려동물>패션용품>니트/스웨터
4462,생활/건강>반려동물>패션용품>레인코트
4463,생활/건강>반려동물>패션용품>코스튬
4464,생활/건강>반려동물>패션용품>커플룩
4465,생활/건강>반려동물>패션용품>수영복/구명조끼
4466,생활/건강>반려동물>패션용품>스카프/목도리/케이프
4467,생활/건강>반려동물>패션용품>가방
4468,생활/건강>반려동물>패션용품>신발/양말
4469,생활/건강>반려동물>패션용품>안경/모자
4470,생활/건강>반려동물>패션용품>헤어핀/주얼리
4471,생활/건강>생활용품>생활잡화>난방텐트
4472,가구/인테리어>서재/사무용가구>책상>스탠딩책상
4473,가구/인테리어>침실가구>서랍장
4474,가구/인테리어>인테리어소품>미술작품>조각
4475,디지털/가전>생활가전>청소기>고압세척기
4476,디지털/가전>음향가전>마이크>확성기
4477,식품>건강식품>영양제>프리바이오틱스
4478,식품>다이어트식품>레몬밤
4479,식품>농산물>과일>아보카도
4480,디지털/가전>주변기기>프린터>카드프린터
4481,생활/건강>재활운동용품>상반신보조기
4482,생활/건강>재활운동용품>하반신보조기
4483,디지털/가전>계절가전>선풍기>선풍기부속품
4484,디지털/가전>주방가전>커피머신>커피머신부속품
4485,디지털/가전>생활가전>전화기>전화기주변기기
4486,디지털/가전>주방가전>기타주방가전부속품
4487,디지털/가전>음향가전>스피커>스피커액세서리
4488,디지털/가전>태블릿PC액세서리>터치펜/기타
4489,디지털/가전>자동차기기>내비게이션/액세서리>HUD
4490,스포츠/레저>보호용품>테이핑요법
4491,스포츠/레저>보호용품>손목보호대
4492,스포츠/레저>보호용품>다리보호대
4493,스포츠/레저>보호용품>무릎보호대
4494,스포츠/레저>보호용품>발목보호대
4495,스포츠/레저>보호용품>허리보호대
4496,스포츠/레저>보호용품>어깨보호대
4497,스포츠/레저>헬스>케틀벨
4498,스포츠/레저>헬스>웨이트기구>스쿼트머신
4499,가구/인테리어>인테리어소품>조명>LED모듈
4501,스포츠/레저>오토바이/스쿠터>스쿠터>일반스쿠터
4502,스포츠/레저>오토바이/스쿠터>스쿠터>전동스쿠터
4503,디지털/가전>생활가전>세탁기>세탁기부품
4504,식품>건강식품>영양제>크릴오일
4505,생활/건강>문구/사무용품>필기도구>필통
4506,생활/건강>문구/사무용품>필기도구>붓펜
4508,생활/건강>문구/사무용품>스티커/테이프>스티커
4509,생활/건강>문구/사무용품>스티커/테이프>네임스티커
4510,생활/건강>문구/사무용품>스티커/테이프>테이프
4511,생활/건강>문구/사무용품>스티커/테이프>마스킹테이프
4512,생활/건강>문구/사무용품>이벤트/파티용품>케이크토퍼
4513,생활/건강>문구/사무용품>이벤트/파티용품>태극기
4515,생활/건강>문구/사무용품>스탬프/도장>스탬프
4516,생활/건강>문구/사무용품>데스크용품>저금통
4517,생활/건강>문구/사무용품>데스크용품>문서보관함/서류함
4518,생활/건강>문구/사무용품>데스크용품>서류꽂이/서류받침대
4519,생활/건강>문구/사무용품>데스크용품>명함꽂이
4521,생활/건강>문구/사무용품>문구용품>풀/접착제
4522,생활/건강>문구/사무용품>스탬프/도장>스탬프패드
4523,생활/건강>문구/사무용품>스탬프/도장>도장
4524,생활/건강>문구/사무용품>문구용품>스테이플러/침
4525,생활/건강>문구/사무용품>스탬프/도장>인주
4526,패션잡화>여행용가방/소품>기내용 캐리어
4527,생활/건강>문구/사무용품>문구용품>모양펀치
4528,생활/건강>문구/사무용품>문구용품>사무용가위
4529,생활/건강>문구/사무용품>문구용품>사무용칼
4530,생활/건강>문구/사무용품>문구용품>자석
4531,생활/건강>문구/사무용품>문구용품>펀치
4532,생활/건강>문구/사무용품>문구용품>다이모/엠보서
4533,생활/건강>문구/사무용품>문구용품>지우개
4534,생활/건강>문구/사무용품>문구용품>자
4535,생활/건강>문구/사무용품>문구용품>수정용품
4536,패션잡화>여행용가방/소품>중대형 캐리어
4537,생활/건강>문구/사무용품>문구용품>클립/핀
4538,생활/건강>문구/사무용품>문구용품>문구세트
4539,생활/건강>문구/사무용품>문구용품>집게
4540,생활/건강>문구/사무용품>문구용품>북마크
4542,생활/건강>문구/사무용품>파일/바인더>바인더
4543,생활/건강>문구/사무용품>파일/바인더>서류철/결재판
4544,생활/건강>문구/사무용품>파일/바인더>파일
4546,생활/건강>문구/사무용품>카드/엽서/봉투>봉투
4547,생활/건강>문구/사무용품>파일/바인더>파일속지
4549,생활/건강>문구/사무용품>지도/지구본>세계지도
4550,생활/건강>문구/사무용품>카드/엽서/봉투>모바일초대장
4551,생활/건강>문구/사무용품>지도/지구본>국내지도
4552,생활/건강>문구/사무용품>지도/지구본>지구본
4553,생활/건강>문구/사무용품>카드/엽서/봉투>카드
4554,생활/건강>문구/사무용품>카드/엽서/봉투>편지지
4555,생활/건강>문구/사무용품>카드/엽서/봉투>엽서
4556,생활/건강>문구/사무용품>카드/엽서/봉투>청첩장
4558,가구/인테리어>DIY자재/용품>리모델링>중문
4559,가구/인테리어>DIY자재/용품>리모델링>욕실/바스
